sample,gt_x,gt_y,gt_z,raw_x,raw_y,raw_z,ours_x,ours_y,ours_z,raw_d,raw_v,raw_u,raw_3d_m,raw_2d_px,ours_3d_m,ours_2d_px
279,0.6233400106430054,1.5992599725723267,0.8114690184593201,0.6251614047265249,1.6494208140195765,0.8851794905030718,0.6747815649913957,1.611238765591708,0.6933980628086212,2,37,25,0.08917769440850284,14.1480300196957,0.12934633958581468,19.575979964906363
280,0.6269969940185547,1.595744013786316,0.8111600279808044,0.6251614047265249,1.6494208140195765,0.8851794905030718,0.6747815649913957,1.611238765591708,0.6933980628086212,2,37,25,0.09145189502364462,14.27570970392805,0.1280286413181976,19.789051035076245
281,0.6389889717102051,1.5886800289154053,0.8072900176048279,0.6251614047265249,1.6494208140195765,0.8851794905030718,0.6747815649913957,1.611238765591708,0.6933980628086212,2,37,25,0.09973672629541007,14.780907936520508,0.12149643493339506,19.853803286942533
282,0.6467639803886414,1.5769660472869873,0.8028849959373474,0.6251614047265249,1.6494208140195765,0.8851794905030718,0.6747815649913957,1.611238765591708,0.6933980628086212,2,37,25,0.11175306856341537,16.061699629518838,0.11809738690124101,19.93787063405468
283,0.6511300206184387,1.5739550590515137,0.799140989780426,0.7128639992449313,1.762045438422732,0.9882787826368846,0.6682911926693516,1.6038047869310044,0.8156152585239185,2,30,18,0.273792219786607,46.47097895070308,0.03816953773984547,5.0410513849689815
284,0.6759899854660034,1.565742015838623,0.7910929918289185,0.7468257342682205,1.812815460350716,1.0179806489382541,0.6635617650376189,1.6245396238652925,0.8223503890950074,2,28,15,0.3428425283421014,57.63869001456079,0.06773953244985147,8.886654801358596
285,0.6753780245780945,1.558150053024292,0.7932239770889282,0.8685190521501795,1.992290393457314,1.1279039778322417,0.6507727477687816,1.5657950007174701,0.7729951091602109,2,21,5,0.5811987565544557,94.8862433292132,0.03275777724101303,5.808268706401062
286,0.6695200204849243,1.5454119443893433,0.7912610173225403,0.8685190521501795,1.992290393457314,1.1279039778322417,0.6507727477687816,1.5657950007174701,0.7729951091602109,2,21,5,0.5938261072955958,96.931425708086,0.033174879360197765,5.559741855446739
287,0.6736860275268555,1.528439998626709,0.7906039953231812,0.8685190521501795,1.992290393457314,1.1279039778322417,0.6507727477687816,1.5657950007174701,0.7729951091602109,2,21,5,0.6057131123469208,98.79964611807762,0.04722803661357282,7.00091786161272
288,0.6699770092964172,1.5128870010375977,0.7914739847183228,0.8685190521501795,1.992290393457314,1.1279039778322417,0.6507727477687816,1.5657950007174701,0.7729951091602109,2,21,5,0.6184106206322052,100.79719693259271,0.05924127727218074,8.945011065123046
289,0.6729940176010132,1.50456702709198,0.7917050123214722,0.8685190521501795,1.992290393457314,1.1279039778322417,0.6507727477687816,1.5657950007174701,0.7729951091602109,2,21,5,0.6238059519150952,101.62044922431507,0.06776953639759048,10.071959539164151
290,0.686581015586853,1.4913699626922607,0.7930709719657898,0.8685190521501795,1.992290393457314,1.1279039778322417,0.6507727477687816,1.5657950007174701,0.7729951091602109,2,21,5,0.6293932545904255,102.34367849616656,0.08499622695492444,11.946024039666367
291,0.6927859783172607,1.47940194606781,0.7916300296783447,0.8685190521501795,1.992290393457314,1.1279039778322417,0.6507727477687816,1.5657950007174701,0.7729951091602109,2,21,5,0.6379787150927465,103.61885737670318,0.09785771147710323,13.411425722416723
292,0.6907410025596619,1.4676140546798706,0.7936469912528992,0.7468257342682205,1.812815460350716,1.0179806489382541,0.6797220411326254,1.5473615310703055,0.7369799848251324,2,28,15,0.41549379968711764,68.16954015712982,0.09844910928524468,16.5981420391582
293,0.7168350219726562,1.467074990272522,0.7944880127906799,0.8581690403940828,1.9356540839787137,1.1776404117495076,0.8001568162790986,1.6355236071269779,0.8205051464039471,2,18,8,0.6215685261092045,101.86987021916813,0.18972176777606456,28.516612174303322
294,0.7306860089302063,1.4712870121002197,0.7956669926643372,0.8581690403940828,1.9356540839787137,1.1776404117495076,0.8001568162790986,1.6355236071269779,0.8205051464039471,2,18,8,0.6146481868872968,100.49251849439521,0.18004662202019445,27.231276094980522
295,0.7411479949951172,1.4753140211105347,0.7945669889450073,0.8581690403940828,1.9356540839787137,1.1776404117495076,0.8001568162790986,1.6355236071269779,0.8205051464039471,2,18,8,0.6102066418901889,99.5883371027501,0.17269030214013098,26.198086711804486
296,0.7418069839477539,1.4716190099716187,0.7992860078811646,0.8581690403940828,1.9356540839787137,1.1776404117495076,0.8001568162790986,1.6355236071269779,0.8205051464039471,2,18,8,0.6099350236014965,99.4407260242585,0.17527028196875152,26.620911507688334
297,0.7448179721832275,1.4724860191345215,0.7966809868812561,0.8581690403940828,1.9356540839787137,1.1776404117495076,0.8001568162790986,1.6355236071269779,0.8205051464039471,2,18,8,0.6103304058884866,99.4649634573773,0.17381378927239263,26.41942153607183
298,0.7594050168991089,1.4668090343475342,0.7975670099258423,0.5552106161715908,-0.8160820489394454,0.5464905256594901,0.9877549843349903,0.16589553765260193,0.7546847933468629,5,48,119,2.30571603897601,260.84502395917826,1.321498587971145,150.88877953881376
299,0.7631490230560303,1.4613460302352905,0.8017280101776123,1.0115546684177779,1.6463593657499682,0.835990300756152,0.8500332816856093,1.2446253952135287,0.7207850084218643,3,35,22,0.3116234964208272,35.96719235023465,0.2471203706194176,30.44442442619212
300,0.7737939953804016,1.4659780263900757,0.7985150218009949,1.2373370015830067,1.988182112680798,1.0273162614741824,0.918170365341441,1.5255015326574097,0.7592846654965757,3,24,5,0.7347919662149716,95.5974126851813,0.16101740544815632,12.831286325911286
301,0.7884889841079712,1.4588669538497925,0.7944350242614746,0.967461250162653,1.5501264307388787,0.8407246435331648,0.8618477182527745,1.4411956268818151,0.7413569381248041,3,35,27,0.2061603574675197,22.024811183595894,0.0922554220632528,6.575314182415965
302,0.7939969897270203,1.457481026649475,0.8054289817810059,0.967461250162653,1.5501264307388787,0.8407246435331648,0.8618477182527745,1.4411956268818151,0.7413569381248041,3,35,27,0.19979690759842286,20.955417157966576,0.09473205574329276,8.617519637199942
303,0.8001160025596619,1.454692006111145,0.8060140013694763,1.196786210802871,1.901967143836106,1.0284051089432926,0.9068567598705197,1.5699272891410347,0.7983062663435213,3,24,9,0.637855867467332,84.60105417547189,0.15726464607630217,19.708263202246467
304,0.8119300007820129,1.4482369422912598,0.8042190074920654,1.196786210802871,1.901967143836106,1.0284051089432926,0.9068567598705197,1.5699272891410347,0.7983062663435213,3,24,9,0.6358024899836786,84.96028791790246,0.1544493140656689,20.24880062517075
305,0.8468030095100403,1.439728021621704,0.7962679862976074,1.196786210802871,1.901967143836106,1.0284051089432926,0.9068567598705197,1.5699272891410347,0.7983062663435213,3,24,9,0.6245325379857617,84.91132718790936,0.1433961532973412,20.26366463670204
306,0.8634880185127258,1.4326510429382324,0.7944920063018799,1.196786210802871,1.901967143836106,1.0284051089432926,0.9068567598705197,1.5699272891410347,0.7983062663435213,3,24,9,0.6213377721764498,85.09834414684565,0.14401445787891187,20.712984099660687
307,0.8762030005455017,1.4166760444641113,0.7892330288887024,1.196786210802871,1.901967143836106,1.0284051089432926,0.9068567598705197,1.5699272891410347,0.7983062663435213,3,24,9,0.6288754484842283,86.8519330007259,0.1565500577888552,22.60235202417109
308,0.8800910115242004,1.4109419584274292,0.7917360067367554,1.0125764463556766,1.583915656744265,0.9282443992020389,1.0315543936907408,1.440694315253156,0.732849798312069,3,30,25,0.25711248893304445,36.917931755664064,0.16520879037341935,9.614177641396012
309,0.913765013217926,1.4094209671020508,0.7888579964637756,0.7242255045008346,1.1554567558547353,0.6723453609006534,0.945189549546408,1.4730316191019863,0.8036415961910659,3,46,49,0.3376362542812197,51.84018531678389,0.07247324576844702,9.429269257625307
310,0.9314910173416138,1.3923310041427612,0.7905660271644592,0.7242255045008346,1.1554567558547353,0.6723453609006534,0.945189549546408,1.4730316191019863,0.8036415961910659,3,46,49,0.3362209515289414,50.77968754543868,0.08289275930219987,11.09025088825106
311,0.9443089962005615,1.385949969291687,0.7899709939956665,0.7242255045008346,1.1554567558547353,0.6723453609006534,0.945189549546408,1.4730316191019863,0.8036415961910659,3,46,49,0.3397052462359665,50.610325963798175,0.08815256361708003,11.516816320810102
312,0.9712420105934143,1.3730629682540894,0.7845460176467896,0.7242255045008346,1.1554567558547353,0.6723453609006534,0.945189549546408,1.4730316191019863,0.8036415961910659,3,46,49,0.34779103687594154,49.99968687381595,0.10505761751960274,12.366459393157566
313,0.9849500060081482,1.37185800075531,0.78159499168396,0.7242255045008346,1.1554567558547353,0.6723453609006534,0.945189549546408,1.4730316191019863,0.8036415961910659,3,46,49,0.35600877279505977,50.291582838160615,0.11091910438557277,12.045688643026109
314,0.999222993850708,1.3582979440689087,0.7816870212554932,0.7242255045008346,1.1554567558547353,0.6723453609006534,0.945189549546408,1.4730316191019863,0.8036415961910659,3,46,49,0.3587809435770309,49.46291127526854,0.12870677002622447,13.43625077969419
315,1.0351730585098267,1.3537050485610962,0.7836570143699646,0.7242255045008346,1.1554567558547353,0.6723453609006534,0.945189549546408,1.4730316191019863,0.8036415961910659,3,46,49,0.3852026104574501,50.86019841810925,0.15078211377011522,12.957281565500798
316,1.041843056678772,1.3504860401153564,0.7843660116195679,0.7242255045008346,1.1554567558547353,0.6723453609006534,0.945189549546408,1.4730316191019863,0.8036415961910659,3,46,49,0.3891862759119391,50.891236736992845,0.15726050849061646,13.223541197543613
317,1.0647510290145874,1.3431880474090576,0.7800940275192261,1.592824674843813,1.860210248546971,1.0635064333553137,1.042211346964931,1.4155636507476186,0.7747803065620286,4,20,10,0.7915152074790872,90.67195208085973,0.07599013657002651,8.743248357660123
318,1.069074034690857,1.3374099731445312,0.7868459820747375,1.0247796144313623,1.4801529234440767,1.1131590954641104,1.0799801097878117,1.4620368235877506,0.8300159518793607,3,20,30,0.35891195786182567,50.56454704895079,0.1323421347052746,17.096930589586158
319,1.0618879795074463,1.3329050540924072,0.7885599732398987,1.0247796144313623,1.4801529234440767,1.1131590954641104,1.0799801097878117,1.4620368235877506,0.8300159518793607,3,20,30,0.35836232493937614,50.810135983280055,0.13682447601228273,17.91109735242962
320,1.0840649604797363,1.3256169557571411,0.7913280129432678,1.7032645536537498,1.9843049731436224,1.2186533967645916,1.1686810877533236,1.5132016470391316,0.8982530584457451,4,13,5,0.9999425103941922,115.12890505868792,0.2319070304105644,31.35536351863293
321,1.0891690254211426,1.3192750215530396,0.7879899740219116,1.7032645536537498,1.9843049731436224,1.2186533967645916,1.1686810877533236,1.5132016470391316,0.8982530584457451,4,13,5,1.002421636835667,115.83758870504718,0.2368283173849721,32.0744571639101
322,1.0907069444656372,1.3141050338745117,0.7884470224380493,1.7032645536537498,1.9843049731436224,1.2186533967645916,1.1686810877533236,1.5132016470391316,0.8982530584457451,4,13,5,1.0047249910705742,116.2690364403349,0.24036803851343116,32.54743622853462
323,1.0905760526657104,1.3124109506607056,0.790727972984314,1.3896163689239867,1.5440266832198761,0.9035012338083442,1.1737914810764893,1.3720939526992009,0.7375007209830388,4,28,24,0.3947008571990386,43.438843015397936,0.11541234168633681,11.702048691299954
324,1.0920850038528442,1.3093550205230713,0.7906420230865479,1.6057661098057245,1.8112514565188798,1.1723746902319783,1.0632543434220256,1.3670293615322153,0.8340678188393299,4,15,12,0.8133192117761837,96.07550177194442,0.07773889842593955,7.099971959374887
325,1.1122260093688965,1.296787977218628,0.7879909873008728,1.6057661098057245,1.8112514565188798,1.1723746902319783,1.0632543434220256,1.3670293615322153,0.8340678188393299,4,15,12,0.8099415616894489,96.60383091077559,0.09723759838932854,7.717248393222264
326,1.104740023612976,1.2874209880828857,0.7874590158462524,1.6057661098057245,1.8112514565188798,1.1723746902319783,1.0632543434220256,1.3670293615322153,0.8340678188393299,4,15,12,0.8207225932648098,97.93803908599465,0.10114808599573819,9.164306106451672
327,1.1042460203170776,1.2836140394210815,0.7857930064201355,1.6057661098057245,1.8112514565188798,1.1723746902319783,1.0632543434220256,1.3670293615322153,0.8340678188393299,4,15,12,0.8242384620612749,98.49010665650376,0.10473247372081379,9.733108431599883
328,1.1031659841537476,1.2743710279464722,0.786732017993927,1.6057661098057245,1.8112514565188798,1.1723746902319783,1.0632543434220256,1.3670293615322153,0.8340678188393299,4,15,12,0.8304021625335403,99.38290528381272,0.11144139217750534,10.81456403354529
329,1.0984339714050293,1.261348009109497,0.7884619832038879,1.6057661098057245,1.8112514565188798,1.1723746902319783,1.0632543434220256,1.3670293615322153,0.8340678188393299,4,15,12,0.8409332118215942,100.77473540565181,0.1203579939967606,12.526627878538793
330,1.0922670364379883,1.244799017906189,0.7867509722709656,1.6057661098057245,1.8112514565188798,1.1723746902319783,1.0632543434220256,1.3670293615322153,0.8340678188393299,4,15,12,0.856303284715096,102.90833053309916,0.13424186093819282,14.927216157064132
331,1.0884729623794556,1.2421900033950806,0.7871360182762146,1.6057661098057245,1.8112514565188798,1.1723746902319783,1.0632543434220256,1.3670293615322153,0.8340678188393299,4,15,12,0.8601348569705718,103.33037106923126,0.13573296573164484,15.40966257923802
332,1.0858910083770752,1.225180983543396,0.7855589985847473,1.4294718024784525,1.5857918418393702,0.9638007055897948,1.1220418518385178,1.2950922902802495,0.771755708456133,4,25,22,0.5290161238680399,63.548342448613724,0.07990622698515336,9.860909169730075
333,1.0780179500579834,1.2099440097808838,0.7794659733772278,1.2812468984172378,1.3522526568549036,0.8512414757664076,1.1664835727069587,1.3175716176798387,0.797489638509847,4,31,33,0.2582740390098579,28.25948298030133,0.14048032202958127,16.71620510620857
334,1.070970058441162,1.1963380575180054,0.7780910134315491,1.2812468984172378,1.3522526568549036,0.8512414757664076,1.1664835727069587,1.3175716176798387,0.797489638509847,4,31,33,0.27180268920029693,30.21806952622611,0.15555293045083962,18.80480064775121
335,1.0627690553665161,1.1795209646224976,0.776528000831604,1.287453175218225,1.3511669139140348,0.8714701007432472,1.3225391695375612,1.406892905916772,0.890351257926007,4,30,33,0.2982604364600885,34.14669573074943,0.36350274518900594,42.74690142101114
336,1.0583360195159912,1.1631989479064941,0.7741950154304504,1.287453175218225,1.3511669139140348,0.8714701007432472,1.3225391695375612,1.406892905916772,0.890351257926007,4,30,33,0.31191195793798204,36.31795262180454,0.3777331363843022,44.94601525198753
337,1.0536019802093506,1.1501350402832031,0.7729859948158264,1.287453175218225,1.3511669139140348,0.8714701007432472,1.3225391695375612,1.406892905916772,0.890351257926007,4,30,33,0.3237272227399554,38.08632617340536,0.3899056531436619,46.73396387705551
338,1.0493500232696533,1.1339160203933716,0.7734709978103638,1.287453175218225,1.3511669139140348,0.8714701007432472,1.3225391695375612,1.406892905916772,0.890351257926007,4,30,33,0.3368900204503259,40.083926511549706,0.4034968213918723,48.75585853321598
339,1.0510799884796143,1.1136770248413086,0.7747210264205933,1.287453175218225,1.3511669139140348,0.8714701007432472,1.3225391695375612,1.406892905916772,0.890351257926007,4,30,33,0.3487608266463313,42.19944267631467,0.4159759492248406,50.893710349720365
340,1.0469000339508057,1.1000920534133911,0.7778329849243164,1.287453175218225,1.3511669139140348,0.8714701007432472,1.3225391695375612,1.406892905916772,0.890351257926007,4,30,33,0.36010041489552397,43.801109535355366,0.42750913197626333,52.506389306073515
341,1.056736946105957,1.0944370031356812,0.7799180150032043,1.287453175218225,1.3511669139140348,0.8714701007432472,1.3225391695375612,1.406892905916772,0.890351257926007,4,30,33,0.35710224007614133,43.812791194381234,0.42482350959707693,52.522030724453344
342,1.052520990371704,1.074489951133728,0.7829520106315613,1.2136790986541937,1.2043883623352998,0.8590661519581954,1.0342829664607645,1.065109305551372,0.7705696704763952,4,31,40,0.22054227623694753,25.94937072878235,0.02395713621107536,4.470593434387488
343,1.0656629800796509,1.0658780336380005,0.7806259989738464,1.2321124954221148,1.2008945436279839,0.9195318434595473,1.128900838824579,1.1772839343564845,0.8877267746164034,4,28,40,0.2554011212972686,32.02481494322851,0.16697567977635994,22.19434673048171
344,1.071200966835022,1.0557509660720825,0.7826499938964844,1.2068312256474152,1.1601512614533074,0.9016344654647485,1.160236060693978,1.0996609665106827,0.7763059852673894,4,29,42,0.20845213660594322,26.032199342182906,0.09947654257400097,8.445260530978816
345,1.068107008934021,1.0465259552001953,0.783378005027771,1.2068312256474152,1.1601512614533074,0.9016344654647485,1.160236060693978,1.0996609665106827,0.7763059852673894,4,29,42,0.2148015571613499,26.88624110953509,0.10658848469063488,9.754744142647084
346,1.0638240575790405,1.0373209714889526,0.7857620120048523,1.2068312256474152,1.1601512614533074,0.9016344654647485,1.160236060693978,1.0996609665106827,0.7763059852673894,4,29,42,0.22127981318339823,27.681833214168865,0.1151996778016487,11.119754273766569
347,1.0652860403060913,1.0270709991455078,0.7920939922332764,1.2068312256474152,1.1601512614533074,0.9016344654647485,1.160236060693978,1.0996609665106827,0.7763059852673894,4,29,42,0.2230347752817872,27.946321815139854,0.12055733448319172,12.401214289745244
348,1.0762840509414673,1.0117310285568237,0.7892450094223022,1.2068312256474152,1.1601512614533074,0.9016344654647485,1.160236060693978,1.0996609665106827,0.7763059852673894,4,29,42,0.2273818818337747,29.023874233110757,0.12225805607867556,13.80532808493266
349,1.0838329792022705,1.0055999755859375,0.7906950116157532,1.2068312256474152,1.1601512614533074,0.9016344654647485,1.160236060693978,1.0996609665106827,0.7763059852673894,4,29,42,0.22654410390065638,29.06936836164846,0.12203255694456056,14.26162189421866
350,1.097059965133667,0.9944360256195068,0.791933000087738,1.2068312256474152,1.1601512614533074,0.9016344654647485,1.160236060693978,1.0996609665106827,0.7763059852673894,4,29,42,0.22703673827839563,29.323512186349703,0.12372433401717065,15.106732781374422
351,1.0922930240631104,0.9684550166130066,0.7908279895782471,1.2068312256474152,1.1601512614533074,0.9016344654647485,1.160236060693978,1.0996609665106827,0.7763059852673894,4,29,42,0.24928803622802523,32.284903424419866,0.1484659763190863,18.51029201040108
352,1.0991090536117554,0.957377016544342,0.7935439944267273,1.1156478070460305,0.9743384380182453,0.8925832735101276,1.0635561018539135,0.9591678103507288,0.8360772703298753,4,30,51,0.10183319196084732,13.52978338375637,0.05546439290396804,4.859336043005477
353,1.1011799573898315,0.9406660199165344,0.7916380167007446,1.0695081370283859,0.9163385058355823,0.8365568600979513,1.0173093780621452,0.8837175940977555,0.7917151873951519,4,33,54,0.06010519643516177,7.392717800562184,0.1013775282560922,12.658647580641468
354,1.12636399269104,0.9328939914703369,0.788769006729126,1.0601665813601544,0.8957140066087909,0.8378979920511552,1.2408679060935555,1.0264850515004635,0.8220163054977161,4,33,55,0.09043287975060522,10.027908185164652,0.15157775423016864,16.59216394897112
355,1.1260770559310913,0.9146199822425842,0.7833020091056824,1.0601665813601544,0.8957140066087909,0.8378979920511552,1.2408679060935555,1.0264850515004635,0.8220163054977161,4,33,55,0.08764900413931735,8.454187979350689,0.1648924793500955,18.881741684097346
356,1.1356600522994995,0.8981369733810425,0.7810980081558228,1.0321715627053885,0.8338541934277254,0.8419910721953794,1.0296517345595109,0.8468353933913269,0.802688841037112,4,33,58,0.13619878312643827,15.246226177399269,0.11973211600907813,12.77117965417407
357,1.1349259614944458,0.8728929758071899,0.7781360149383545,1.068812713893967,0.8710077867973057,0.8992030514338422,1.007896175925644,0.8320624588550688,0.8023775042184843,4,30,56,0.13795558260427504,15.15361506580127,0.13561470177953375,12.729997631143236
358,1.158627986907959,0.8532609939575195,0.7793009877204895,1.068812713893967,0.8710077867973057,0.8992030514338422,1.007896175925644,0.8320624588550688,0.8023775042184843,4,30,56,0.15085833356297257,13.869831516739115,0.1539544814098648,11.70605350728287
359,1.1621700525283813,0.8333100080490112,0.7755650281906128,1.068812713893967,0.8710077867973057,0.8992030514338422,1.007896175925644,0.8320624588550688,0.8023775042184843,4,30,56,0.15944615389199396,13.687871975065326,0.15659148843973972,9.53819714448697
360,1.181885004043579,0.8099730014801025,0.7723069787025452,1.068812713893967,0.8710077867973057,0.8992030514338422,1.007896175925644,0.8320624588550688,0.8023775042184843,4,30,56,0.18059125419859562,13.300699809767739,0.1779446344843743,7.917079073696544
361,1.1994359493255615,0.7777389883995056,0.7790729999542236,1.068812713893967,0.8710077867973057,0.8992030514338422,1.007896175925644,0.8320624588550688,0.8023775042184843,4,30,56,0.20048124016396912,12.020925463793622,0.20045354612835153,5.997829781710759
362,1.2020280361175537,0.756974995136261,0.7811840176582336,1.068812713893967,0.8710077867973057,0.8992030514338422,1.007896175925644,0.8320624588550688,0.8023775042184843,4,30,56,0.21137240118443448,12.286276676518325,0.20922349347497762,4.807251641211767
363,1.22285795211792,0.7328130006790161,0.7818310260772705,1.068812713893967,0.8710077867973057,0.8992030514338422,1.007896175925644,0.8320624588550688,0.8023775042184843,4,30,56,0.23791579742853972,12.38742507374979,0.23765769067292047,4.939614543782285
364,1.2298790216445923,0.7183700203895569,0.7849310040473938,1.4735793275059912,0.840734190775855,0.9441721855639282,1.3020890218145769,0.7999609241672463,0.9580427207598999,5,25,51,0.3157856601589886,33.8770663737133,0.204545902347029,25.755864188951694
365,1.2452470064163208,0.692628026008606,0.7832850217819214,1.4735793275059912,0.840734190775855,0.9441721855639282,1.3020890218145769,0.7999609241672463,0.9580427207598999,5,25,51,0.31615781560176265,35.10663734683056,0.21281827716092996,26.418652999926937
366,1.2632219791412354,0.6814929842948914,0.7813249826431274,1.3459804826468695,0.6905801389667927,0.7746013199872838,1.267427734782249,0.7183600222762271,0.7670024725955847,5,33,58,0.08352696523897364,4.123940613172627,0.03977437823638642,4.44554223858707
367,1.262274980545044,0.6650159955024719,0.790582001209259,1.3459804826468695,0.6905801389667927,0.7746013199872838,1.267427734782249,0.7183600222762271,0.7670024725955847,5,33,58,0.08896920076915099,6.1142528005529035,0.05855023687664488,6.71797550488085
368,1.283216953277588,0.6639590263366699,0.7857009768486023,1.3459804826468695,0.6905801389667927,0.7746013199872838,1.267427734782249,0.7183600222762271,0.7670024725955847,5,33,58,0.06907348723637297,5.133848801470396,0.059652341456219345,5.920321168244567
369,1.2881050109863281,0.6391710042953491,0.7899259924888611,1.3250809448180396,0.644350625147311,0.7777260919915083,1.2733324842376303,0.6755282703927002,0.7635901184228608,5,33,60,0.03927958409966294,2.207628112703478,0.047261576438316286,5.466529463601087
370,1.2833889722824097,0.6310110092163086,0.7925329804420471,1.3250809448180396,0.644350625147311,0.7777260919915083,1.2733324842376303,0.6755282703927002,0.7635901184228608,5,33,60,0.046210495265524634,3.231445564749945,0.05404265682128806,6.25097724895432
371,1.2895020246505737,0.621749997138977,0.7930279970169067,1.3250809448180396,0.644350625147311,0.7777260919915083,1.2733324842376303,0.6755282703927002,0.7635901184228608,5,33,60,0.04484190277029191,3.945121886837248,0.06340461660979992,6.861734585416718
372,1.2982079982757568,0.6054970026016235,0.7951809763908386,1.3250809448180396,0.644350625147311,0.7777260919915083,1.2733324842376303,0.6755282703927002,0.7635901184228608,5,33,60,0.050363004578570625,5.355398957579479,0.08075364991280252,8.13438050267466
373,1.279999017715454,0.5855050086975098,0.7953680157661438,1.3250809448180396,0.644350625147311,0.7777260919915083,1.2733324842376303,0.6755282703927002,0.7635901184228608,5,33,60,0.07619989633267227,8.062352020275936,0.09569986977217851,10.271213177751509
374,1.2893929481506348,0.5699350237846375,0.7945740222930908,1.3250809448180396,0.644350625147311,0.7777260919915083,1.2733324842376303,0.6755282703927002,0.7635901184228608,5,33,60,0.08423281775975457,9.23076406454093,0.1112109460861283,11.358038627047149
375,1.2774089574813843,0.5524700284004211,0.7960050106048584,1.2899490043695105,0.5501496566915115,0.8065283808570705,1.2734212828628002,0.5730846284236224,0.7580800221729936,5,32,64,0.016534153207499173,0.9422887667261325,0.04334937174328302,6.136062724599589
376,1.279440999031067,0.5447750091552734,0.7981209754943848,1.296626482993679,0.5485208882197038,0.8289506274547314,1.2840474229541101,0.5781877275447714,0.7715683719808513,5,31,64,0.0354942236003359,3.3449997840891843,0.04292632810853491,5.288797113771006
